Job_Name,Company,Location,Required_Skills,min_salary,max_salary
Chuyên Viên Phân Tích Công Nghệ/Middle BA,CÔNG TY CỔ PHẦN ĐẦU TƯ GIÁO DỤC VÀ PHÁT TRIỂN CÔNG NGHỆ QUỐC TẾ LANGMASTER,Hà Nội: Cầu Giấy,"Phân Tích Nghiệp Vụ, phân tích yêu cầu, Quản Lý Yêu Cầu",16000000,25000000
Kỹ Sư Hệ Thống,Công ty Cổ phần Công nghệ Tiên Phát - VP Đà Nẵng,Đà Nẵng: Hải Châu,"Quản Trị Hệ Thống, Chứng Chỉ Liên Quan (ví Dụ: Ccna, Mcse)",0,2000000
Nhân Viên Tester,CÔNG TY CỔ PHẦN TINASOFT VIỆT NAM,Hà Nội: Thanh Xuân,Không có,8000000,20000000
Mobile App DEV,CÔNG TY TNHH THƯƠNG MẠI & DỊCH VỤ TECHNOLOGY ORBIT,Hồ Chí Minh: Gò Vấp,"Kiểm Soát Phiên Bản (git), Hiểu Biết Về Kiến Trúc Phần Mềm (mvc, Mvvm, Clean Architecture), Làm Việc Với Restful Apis Và Json",15000000,30000000
Trợ Lý Công Nghệ/Senior BA,CÔNG TY TNHH TRƯỜNG DOANH NHÂN HBR,Hà Nội: Cầu Giấy,"Làm việc nhóm, Giao tiếp, Quản Lý Dự Án",16000000,20000000
Nhân Viên JavaSpring Boot,CÔNG TY CỔ PHẦN TINASOFT VIỆT NAM,Hà Nội: Thanh Xuân,"Git, Java, REST API",10000000,25000000
Chuyên Viên Chuyển Đổi Số,Công ty TNHH Thời trang MInh A.M,Hà Nội: Nam Từ Liêm,"Quản Lý Dự Án, Phân Tích Nghiệp Vụ, Chuyển Đổi Số",14000000,18000000
Kỹ Sư Cao Cấp Kết Cấu,CÔNG TY CỔ PHẦN XÂY DỰNG VÀ CÔNG NGHIỆP NSN,Hà Nội: Long Biên,"Phân Tích Kết Cấu, Thiết Kế Kết Cấu, Sử Dụng Phần Mềm Chuyên Dụng (sap2000, Etabs, Safe, Autocad, Revit)",20000000,23000000
Nhân Viên IT Tiếng Trung Tốt,CÔNG TY TNHH CÔNG NGHIỆP CHÍNH XÁC DUTY JIFU VIỆT NAM,Bắc Ninh: Thuận Thành,"Tư duy logic, Giải quyết vấn đề, Khả Năng Làm Việc Độc Lập",25000000,35000000
Trưởng Nhóm Backend/Backend TeamLeader,Công ty cổ phần phương tiện điện thông minh Selex,Hà Nội: Cầu Giấy,"Giao tiếp, Quản Lý Dự Án, Thiết Kế Hệ Thống",52000000,65000000
Senior Backend Developer,Công ty cổ phần phương tiện điện thông minh Selex,Hà Nội: Cầu Giấy,"Java, Python, SQL",46800000,52000000
Thực Tập Sinh Lập Trình Back,CÔNG TY TNHH NEO TALENT,Hà Nội: Hai Bà Trưng,"Kiến Thức Về Cấu Trúc Dữ Liệu Và Giải Thuật, Hiểu Biết Về Lập Trình Hướng Đối Tượng (oop), Kỹ Năng Lập Trình Với Ít Nhất Một Ngôn Ngữ Backend (ví Dụ: Python, Java, Node.js, Go)",0,4000000
Nhân Viên Quản Lý Chất Lượng,Viettel IDC,Hà Nội: Thanh Xuân,"Quản lý thời gian, Iso, Quản Lý Dự Án",0,2000000
Product Manager,CÔNG TY CỔ PHẦN DATAVN,Hà Nội: Cầu Giấy,"Market Research, Data Analysis, Fintech",40000000,70000000
Thực Tập Sinh Lập Trình Viên Front,CÔNG TY TNHH NEO TALENT,Hà Nội: Hai Bà Trưng,"HTML, CSS, Javascript",0,4000000
Frontend Developer,CÔNG TY TNHH GEMCOMMERCE,Hà Nội: Thanh Xuân,"Javascript, HTML, CSS",22000000,35000000
Java Backend Developer,Công ty cổ phần Ecoit,Hà Nội: Cầu Giấy,"Git, RESTful APIs, Java (core Java, Multithreading, Collections)",20000000,28000000
Senior Tester,CÔNG TY CỔ PHẦN BPO MẮT BÃO,Hồ Chí Minh: Quận 1,"Phân Tích Lỗi, Kiểm Tra Chất Lượng (quality Control), Kiểm Tra Đầu Vào (iqc)",35000000,40000000
IT Comtor Tiếng Nhật Từ 1 Năm Kinh Nghiệm,công ty cổ phần Data Impact,Hà Nội: Hà Đông,"Tiếng Nhật N2 - N1, Kỹ năng làm việc nhóm, Khả năng giải quyết vấn đề",0,2000000
Embedded Linux Engineer,Công ty Cổ phần Công nghệ Pavana,Hà Nội: Cầu Giấy,Không có,12000000,30000000
Product Manager,CÔNG TY CỔ PHẦN CÔNG NGHỆ TECHLAB,Hà Nội: Nam Từ Liêm,"Quản Lý Dự Án, Phân Tích Thị Trường, Quản Lý Sản Phẩm",40000000,60000000
Chuyên Viên Quản Trị Cơ Sở Dữ Liệu,CÔNG TY CỔ PHẦN THƯƠNG MẠI & DỊCH VỤ MEDLATEC GROUP,Hà Nội: Tây Hồ,"MySQL, Oracle, SQL Server",25000000,35000000
Application Development Supervisor,SHINHAN FINANCE,Hồ Chí Minh: Tân Bình,"Git, RESTful APIs, Spring Framework (spring Boot, Spring Mvc, Spring Data)",0,2000000
Flutter Developer,Công ty Cổ phần Công nghệ Alphaway,Hà Nội: Hoàn Kiếm,"Git, Flutter, Dart",25000000,35000000
IT Quản Trị Phần Cứng,CÔNG TY CỔ PHẦN THƯƠNG MẠI DUY ANH,Hồ Chí Minh: Tân Bình,"Kỹ năng giải quyết vấn đề, Kiến Thức Về Phần Cứng Máy Tính, Hiểu Biết Về Hệ Điều Hành (windows, Linux, Macos)",19000000,20000000
Chuyên Viên Vận Hành Hệ Thống Ứng Dụng CNTT,CÔNG TY TNHH MỘT THÀNH VIÊN CÔNG NGHỆ VÀ THƯƠNG MẠI WIINVENT,Hà Nội: Cầu Giấy,"Kiến Thức Về Hệ Điều Hành (windows, Linux), Kỹ Năng Xử Lý Sự Cố, Kiến Thức Về Mạng Máy Tính (tcp Ip, Dns, Vpn)",15000000,20000000
Lập Trình Viên Fullstack,Công ty TNHH Đầu tư và Phát triển ATC VINA,Hà Nội: Nam Từ Liêm,"Java, Javascript, SQL",20000000,30000000
Senior QA Engineer,Công Ty Cổ Phần GoGoX Việt Nam,Hồ Chí Minh: Tân Bình,"Kiểm thử phần mềm, Thiết Kế Test Case, Thực Thi Test Case",0,2000000
Business Analyst,Công ty Cổ phần viễn thông FPT,Hồ Chí Minh: Quận 7,"Làm việc nhóm, Giao tiếp, Phân tích dữ liệu",18000000,30000000
Product Manager,Công ty TNHH BTASKEE,Hồ Chí Minh: Quận 2,"Product Strategy, Product Roadmap, Market Research",0,2000000
Nhân Viên Business Analyst,CÔNG TY CỔ PHẦN TINASOFT VIỆT NAM,Hà Nội: Thanh Xuân,"phân tích yêu cầu, Viết tài liệu, Giao tiếp hiệu quả",10000000,22000000
System Administrator Supervisor,SHINHAN FINANCE,Hồ Chí Minh: Tân Bình,"Quản Lý Hệ Thống, Quản lý nhóm, Khắc phục sự cố",0,2000000
Business Analyst Team Leader,Công ty Cổ phần viễn thông FPT,Hồ Chí Minh: Quận 7,"IOT, Quản Lý Dự Án, Phân Tích Nghiệp Vụ",30000000,40000000
Senior Devops Engineer,Công ty Cổ phần viễn thông FPT,Hồ Chí Minh: Quận 7,"Docker, Kubernetes, CI/CD",20000000,40000000
Middle Backend Developer,Unit Corp,Hồ Chí Minh: Quận 3,"Java, RESTful APIs, Data Structures And Algorithms",0,2000000
Chuyên Viên IT,CÔNG TY CỔ PHẦN SẢN XUẤT - THƯƠNG MẠI VÀ XÂY DỰNG VIỆT HÀN,Hồ Chí Minh: Quận 2,"Tư duy logic, Giải quyết vấn đề, Khả Năng Làm Việc Độc Lập",0,2000000
Business Analyst,FPT Software,Hồ Chí Minh: Thủ ĐứcHà Nội: Cầu GiấyĐà Nẵng: Ngũ Hành SơnThừa Thiên Huế: TP Huế,"Phân tích dữ liệu, Phân Tích Nghiệp Vụ, Thu Thập Yêu Cầu",0,2000000
Game Product Owner,Công ty Cổ Phần Bản Viên,Hồ Chí Minh: Thủ Đức,"Quản Lý Sản Phẩm, Agile/Scrum, Lập Kế Hoạch Sản Phẩm",0,2000000
Nhân Viên Hệ Thống Nội Bộ,CÔNG TY TNHH SAN HÀ,Hồ Chí Minh: Quận 8,"MS Offices, Quản Trị Hệ Thống, Khắc Phục Sự Cố Phần Mềm",9000000,10000000
Automation Test,FPT Smart Cloud (FCI),Hà Nội: Cầu Giấy,"Kiến Thức Về Kiểm Thử Phần Mềm, Kinh Nghiệm Viết Test Case, Kinh Nghiệm Sử Dụng Các Công Cụ Kiểm Thử Tự Động (selenium, Junit, Testng, Cucumber, Cypress,...)",20000000,36000000
Manual Test,FPT Smart Cloud (FCI),Hà Nội: Cầu Giấy,"Kiến Thức Về Kiểm Thử Phần Mềm, Kỹ Năng Phân Tích Yêu Cầu, Kỹ Năng Viết Test Case",0,27000000
Product Manager,Công ty Cổ phần Funtap,Hà Nội: Nam Từ Liêm,"Quản Lý Dự Án, Phân Tích Thị Trường, Quản Lý Sản Phẩm",35000000,60000000
Game Designer,Công ty Cổ Phần Bản Viên,Hồ Chí Minh: Thủ Đức,"Thiết Kế Game, Sáng tạo, Tư duy logic",0,2000000
Thực Tập Sinh Phân Tích Và Triển Khai Nghiệp Vụ,Công ty cổ phần công nghệ Isofh,Hà Nội: Hai Bà Trưng,"Làm việc nhóm, Quản lý thời gian, Giao tiếp",2000000,4000000
Business Analyst Intern/Collab,FPT Smart Cloud (FCI),Hà Nội: Cầu Giấy,"Kỹ năng giao tiếp, Làm việc nhóm, Quản lý thời gian",0,2000000
Project Manager,FPT Smart Cloud (FCI),Hồ Chí Minh: Quận 3Hà Nội: Cầu Giấy,"Quản Lý Dự Án, Quản Lý Ngân Sách, Quản Lý Rủi Ro",30000000,60000000
AI Engineer,FPT Smart Cloud (FCI),Hồ Chí Minh: Quận 3Hà Nội: Cầu Giấy,"Python, Tensorflow/Pytorch, Kỹ Thuật Triển Khai Mô Hình (model Deployment)",25000000,60000000
Fullstack Engineer,FPT Smart Cloud (FCI),Hà Nội: Cầu Giấy,"Kiến Trúc Phần Mềm, Kiểm Thử Phần Mềm (unit Testing, Integration Testing), Thiết Kế Cơ Sở Dữ Liệu",0,2000000
Business Analyst Leader,Công ty TNHH TOS,Hồ Chí Minh: Quận 4,"Phân tích dữ liệu, Phân Tích Nghiệp Vụ, Giải quyết vấn đề",0,2000000
AI Engineer,FPT Smart Cloud (FCI),Hà Nội: Cầu Giấy,"Kiến Thức Sâu Rộng Về Học Máy (machine Learning), Kỹ Năng Lập Trình Python, Kinh Nghiệm Với Các Framework Deep Learning (tensorflow, Pytorch)",0,2000000
Java Developer,CÔNG TY CỔ PHẦN DỊCH VỤ DI ĐỘNG THỂ HỆ MỚI (NMS),Hà Nội: Nam Từ Liêm,"Java, RESTful API, Lập Trình Hướng Đối Tượng (oop)",0,2000000
Middle/Senior Game Designer,Công ty Cổ phần Công nghệ Gametamin,Đà Nẵng: Hải Châu,"Làm việc nhóm, Tư duy logic, Thiết Kế Game",20000000,30000000
Tester,CÔNG TY TNHH MUMESOFT INNOVATION,Hà Nội: Nam Từ Liêm,"Kiểm thử phần mềm, phân tích yêu cầu, Viết Test Case",0,2000000
Reactjs Developer,FPT Smart Cloud (FCI),Hà Nội: Cầu Giấy,"Javascript, ReactJS, HTML",22000000,45000000
RPA Developer,CÔNG TY CỔ PHẦN DỊCH  VỤ CÔNG NGHỆ TIN HỌC HPT,Hồ Chí Minh: Quận 1,"Phân Tích Nghiệp Vụ, Giải quyết vấn đề, Phát Triển Rpa",20000000,30000000
Nhân Viên IT Phòng Hành Chính Nhân Sự,CÔNG TY TNHH TƯ VẤN NHÂN SỰ KOKORO,"Đồng Nai: Nhơn Trạch, Biên Hoà, Long Thành","Quản Trị Hệ Thống, Hỗ Trợ Kỹ Thuật, Quản Lý Mạng",12000000,14000000
Process Quality Assurance Executive,GMO-Z.com RUNSYSTEM,Hà Nội: Đống Đa,"Giao tiếp, Phân tích dữ liệu, Kiểm Tra Chất Lượng",20000000,25000000
Quản Trị Hệ Thống,Công ty Cổ phần Đầu tư Phát triển Công nghệ và Truyền thông,Hà Nội: Cầu Giấy,"Khắc Phục Sự Cố Hệ Thống, Kiến Thức Về Bảo Mật Thông Tin, Kiến Thức Về Mạng Máy Tính",13000000,18000000
System Admin,CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,Hưng Yên: Yên Mỹ,"Quản Trị Mạng, Quản Trị Hệ Thống, Ảo hoá",0,2000000
Thực Tập Sinh Malware,CÔNG TY CỔ PHẦN CÔNG NGHỆ AN NINH MẠNG QUỐC GIA VIỆT NAM,Hà Nội: Cầu GiấyHưng Yên,"Kiến Thức Về Mạng Máy Tính, Kiến Thức Về Hệ Điều Hành, Kỹ Năng Lập Trình (c C++, Python, Assembly)",0,2000000
Nhân Viên IT,CÔNG TY Cổ phần Dược phẩm SOHA VIMEX,Hưng Yên: Yên Mỹ,"Tư duy logic, Giải quyết vấn đề, Khả Năng Làm Việc Độc Lập",10000000,20000000
System Engineer,Công Ty Cổ Phần Quốc Tế World Star (Wsi),Hưng Yên: Ân Thi,"Linux, Windows Server, Networking",15000000,20000000
Nhân Viên ISO Vận Hành Hệ Thống Nghiệp Vụ,CÔNG TY CỔ PHẦN HASAKI BEAUTY & CLINIC,Hồ Chí Minh: Tân Phú,"Hiểu Biết Về Tiêu Chuẩn Iso 9001, Hiểu Biết Về Các Tiêu Chuẩn Iso Khác (iso 14001, Iso 45001,...), Kỹ Năng Vận Hành Hệ Thống Quản Lý Chất Lượng",0,2000000
IT Infrastructure Team Leader,CÔNG TY CỔ PHẦN INSMART,Hà Nội: Ba Đình,"Network, Security, system",0,2000000
Project Manager,Công ty Cổ phần Giải pháp Phần mềm Biplus Việt Nam,Hà Nội: Cầu Giấy,"Quản Lý Dự Án, Quản Lý Ngân Sách, Quản Lý Rủi Ro",0,2000000
Kỹ Thuật Triển Khai Hạ Tầng Công Nghệ Thông Tin,CÔNG TY CỔ PHẦN CÔNG NGHỆ GIẢI PHÁP THI THIÊN,Hồ Chí Minh: Quận 10,"Kiến Thức Về Bảo Mật Thông Tin, Giải Quyết Sự Cố Hệ Thống, Cấu Hình Thiết Bị Mạng (router, Switch, Firewall)",12000000,16000000
Solution Architect,Công ty TNHH Tổng công ty Công nghệ & Giải pháp CMC,Hồ Chí Minh: Quận 7,"Kiến Trúc Hệ Thống, Azure Security, An Ninh Mạng Microsoft",0,2000000
Nhân Viên IT Support Kiêm Kỹ Thuật Toà Nhà,CÔNG TY CỔ PHẦN FIVE-STAR E-LEARNING,Hà Nội: Hai Bà Trưng,"Khắc Phục Sự Cố Phần Cứng, Khắc Phục Sự Cố Phần Mềm, Kiến Thức Về Hệ Điều Hành Windows Và Macos",8000000,10000000
QA Tester,Công ty Cổ phần 9Pay,Hà Nội: Nam Từ Liêm,"phân tích yêu cầu, Viết Testcase, Thực Hiện Test Case",0,2000000
Senior Devops,Ngân hàng SHB,Hà Nội: Hoàn Kiếm,"CI/CD, tự động hóa, Kiểm Soát Phiên Bản (git)",0,2000000
Chuyên Gia DevOps,Ngân hàng SHB,Hà Nội,"CI/CD, Devops, Cloud Computing (aws, Azure, Gcp)",0,2000000
Frontend Developer,CÔNG TY CỔ PHẦN BPO MẮT BÃO,Hồ Chí Minh: Quận 1,"Git, Flutter, RESTful API",40000000,50000000
Middle Java Developer,CÔNG TY CỔ PHẦN DỊCH VỤ DI ĐỘNG THỂ HỆ MỚI (NMS),Hà Nội: Nam Từ Liêm,"ReactJS, Java springboot, VueJS",0,2000000
Test Manager,FPT Software,Hà Nội: Cầu Giấy,"Risk Management, Test Execution, Defect Tracking And Reporting",0,2000000
DevOps Engineer,Công ty CP Kinh doanh F88,Hà Nội: Cầu Giấy,"Devops, Linux System Administration, Cloud Computing (aws, Azure, Gcp)",20000000,35000000
Tester,CÔNG TY TNHH HORUS PRODUCTIONS,Hà Nội: Nam Từ Liêm,"Kỹ Năng Phân Tích Yêu Cầu, Kiến Thức Về Kiểm Thử Phần Mềm, Kỹ Năng Viết Test Case",14000000,25000000
Product Owner,Công Ty Cổ Phần Aggregatori Capaci,Hà Nội: Nam Từ Liêm,"Agile Methodologies, Product Backlog Management, Stakeholder Management",0,2000000
Giám Đốc Công Nghệ Thông Tin,Công ty Cổ phần Tập đoàn Đầu tư KLB,Hà Nội: Thanh Xuân,"Quản Lý Đội Ngũ, Quản Lý Dự Án, Kiến Thức Về An Ninh Mạng",0,2000000
Chuyên Viên Phân Tích Nghiệp Vụ,CÔNG TY CỔ PHẦN MẠNG Y TẾ CỘNG ĐỒNG,Hà Nội: Tây Hồ,"Quản Lý Dự Án, Phân Tích Nghiệp Vụ, Viết tài liệu",22000000,25000000
IT Project Manager,CÔNG TY CỔ PHẦN GIẢI PHÁP TỰ ĐỘNG HÓA KỸ THUẬT VIỆT NAM (AES VIỆT NAM),Hồ Chí Minh: Quận 12,"Quản Lý Dự Án, Quản Lý Ngân Sách, Quản Lý Rủi Ro",25000000,45000000
Leader Business Analyst,CÔNG TY TNHH CÔNG NGHỆ PHẦN MỀM LUTECH,Đà Nẵng: Thanh Khê,"Phân Tích Nghiệp Vụ, Quản Lý Dự Án, Lãnh Đạo Nhóm",0,2000000
System Administrator,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ TRUYỀN THÔNG NAM VIỆT,Hà Nội: Cầu Giấy,"Mạng Máy Tính (tcp Ip, Dns, Dhcp), Ảo Hóa (vmware, Hyper V), Bảo Mật Hệ Thống",20000000,25000000
Site Reliability Engineer,Công Ty Cổ Phần Aggregatori Capaci,Hà Nội: Nam Từ Liêm,"Linux System Administration, Cloud Computing (aws, Gcp, Azure), Scripting (python, Go, Bash)",0,2000000
2D Game Artist,CÔNG TY TNHH CÔNG NGHỆ HAY HAY GLOBAL,Hà Nội: Cầu Giấy,"2d Game Artist, Kỹ Năng Sử Dụng Các Công Cụ Vẽ Chuyên Nghiệp (wacom,...), Vẽ Tay",10000000,25000000
UI/UX Game Designer,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ GIẢI PHÁP NMB,Hà Nội: Cầu Giấy,"Thiết Kế Game, Thiết Kế Giao Diện Người Dùng (ui), Thiết Kế Trải Nghiệm Người Dùng (ux)",0,2000000
IT Project Manager,POWERGATE AUSTRALIA (CÔNG TY CỔ PHẦN TẬP ĐOÀN POWERGATE),Hà Nội: Cầu Giấy,"Quản Lý Dự Án, Lập Kế Hoạch Dự Án, Quản Lý Rủi Ro",0,35000000
Nhân Viên Nghiệp Vụ Hệ Thống,Công ty TNHH MTV Logistics Viettel,Hà Nội: Bắc Từ Liêm,"Kiến Thức Về Hệ Thống, Khả Năng Phân Tích, Giải quyết vấn đề",10000000,14000000
IT Project Manager,CÔNG TY CỔ PHẦN POWERGATE SOFTWARE,Hà Nội: Cầu Giấy,"Quản Lý Dự Án, Lập Kế Hoạch Dự Án, Quản Lý Rủi Ro",0,45000000
Chuyên Viên Quản Trị Mạng,"Cathay Insurance Co., Ltd",Hồ Chí Minh: Quận 1,"Quản Trị Mạng, TCP/IP, DNS",0,2000000
Frontend Developer,Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,Hà Nội: Thanh Xuân,"HTML/CSS, Javascript, Reactjs/Angular/Vue.js",0,22000000
Nhân Viên Kỹ Thuật IT,Công Ty TNHH Tin Học Viễn Thông Sỹ Phương,Đà Nẵng: Hải Châu,"IT Helpdesk, Công Nghệ Thông Tin, Kỹ Năng Quản Trị Hệ Thống",8000000,12000000
React Native,Công ty cổ phần Synodus,Hồ Chí MinhHà Nội,"Git, React Native, REST APIs",0,26000000
Data Engineer,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội: Đống Đa,"Python, SQL, Kubernetes",10000000,25000000
Nhân Viên 2D Artist,CÔNG TY TNHH CÔNG NGHỆ NHẬN THỨC MÁY HORUS AI,Hà Nội: Nam Từ Liêm,"khả năng làm việc độc lập và theo nhóm, Khả Năng Sáng Tạo Và Tư Duy Hình Ảnh Tốt, Kỹ Năng Vẽ Tay Tốt",10000000,17000000
Product Owner,CÔNG TY TNHH YOUMED VIỆT NAM,Hồ Chí Minh: Quận 10,"Communication, Stakeholder Management, Prioritization",0,2000000
Reactjs Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Hà Nội: Hai Bà Trưng,"CSS, HTML, Javascript",0,2000000
IOS Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Hà Nội: Đống Đa,"XCode, Kiểm Thử Và Gỡ Lỗi Ứng Dụng, Swift Hoặc Objective C",0,2000000
Process Quality Assurance,Công ty Cổ phần GEM,Hà Nội: Cầu Giấy,"ISO 9001, Scrum/Agile, Kiến Thức Về Các Tiêu Chuẩn Chất Lượng Phần Mềm (ví Dụ: Iso 9001, Cmmi)",12000000,20000000
Game Designer,CÔNG TY TNHH CÔNG NGHỆ TRỰC TUYẾN ONKY,Hồ Chí Minh: Quận 4,"Thiết Kế Game, Kiểm Thử Game, Lập Trình Game (ít Nhất 1 Ngôn Ngữ)",12000000,20000000
Java Developer,Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,Hà Nội: Thanh Xuân,"Java, Spring Framework (spring Boot, Spring Mvc, Spring Data), RESTful APIs",0,25000000
React Native,Công ty cổ phần Synodus,Hồ Chí Minh,"Git, React Native, Javascript (es6+)",0,40000000
Chuyên Viên QC,Công ty cổ phần Synodus,Hồ Chí Minh,"phân tích yêu cầu, Viết Testcase, Thực Hiện Test Case",0,24000000
Thực Tập Sinh Lập Trình Unity Game 3D,CÔNG TY TNHH CÔNG NGHỆ NHẬN THỨC MÁY HORUS AI,Hà Nội: Nam Từ Liêm,"Khả năng giải quyết vấn đề, Khả Năng Học Hỏi Nhanh, Khả Năng Làm Việc Nhóm",4000000,5000000
System UI Leader,Cty TNHH Thundersoft Việt Nam,Hà Nội: Nam Từ Liêm,"Thiết Kế Giao Diện Người Dùng (ui), Thiết Kế Trải Nghiệm Người Dùng (ux), Lãnh Đạo Nhóm",0,2000000
Nhân Viên IT,Công ty TNHH Proterial Việt Nam,Hải Dương: Cẩm Giàng,"Kiến Thức Cơ Bản Về Máy Tính, Khả năng giải quyết vấn đề, Tư duy logic",0,2000000
Senior QA Automation Test,CÔNG TY TNHH MIJO CONNECTED VIETNAM,Hồ Chí Minh: Quận 4,"Python, ADB, Robot Framework",0,2000000
Chuyên Viên IT Helpdesk,Công ty TNHH Công nghiệp INTCO Việt Nam,Thanh Hoá: Bỉm SơnQuảng Ninh: Quảng Yên,"IT Helpdesk, Quản Trị Mạng, Server",15000000,20000000
Nhân Viên 2D UI/UX Artist Game Mobile,CÔNG TY TNHH CÔNG NGHỆ NHẬN THỨC MÁY HORUS AI,Hà Nội: Nam Từ Liêm,"Adobe Photoshop, Adobe Illustrator, Thiết Kế Đồ Họa 2d",10000000,18000000
DevOps Engineer,CÔNG TY TNHH CÔNG NGHỆ EZCLOUD TOÀN CẦU,Hà Nội: Ba Đình,"Git, Linux, Docker",0,30000000
Chuyên Viên Kỹ Thuật Quản Trị Hệ Thống,TRUNG TÂM DỊCH VỤ CHUYỂN ĐỔI SỐ – CHI NHÁNH TỔNG CÔNG TY CÔNG NGHỆ - VIỄN THÔNG TOÀN CẦU (GTEL CDS),Hà Nội: Thanh Xuân,"SQL, Quản Trị Hệ Thống, Mạng máy tính",0,2000000
Lập Trình Viên Android,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Hà Nội: Đống Đa,"Android SDK, Java/Kotlin, Android studio",18000000,27000000
Flutter Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Hà Nội: Đống Đa,"Flutter, Dart, Ui Ux Design",18000000,26000000
IOS Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Hà Nội: Đống Đa,"Swift-Objective-C, iOS SDK, XCode",18000000,26000000
Test Data,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,"Hà Nội: Hai Bà Trưng, Đống Đa",Không có,18000000,28000000
Mid/Senior Technical Artist,Công ty TNHH Optimizer Việt Nam,Hồ Chí Minh: Bình Thạnh,"Modeling 3d (blender), Unity, Animation",15000000,30000000
Nhân Viên IoT,Trường Đại học Nam Cần Thơ,Cần Thơ: Ninh Kiều,"Kiểm Thử Phần Mềm (testing), Lập Trình Hướng Đối Tượng (oop), Phân Tích Và Thiết Kế Hệ Thống",0,2000000
Mobile Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Hà Nội,"Flutter, Dart, RESTful APIs",18000000,27000000
Nhân Viên QA Tiếng Nhật,CÔNG TY TNHH CÔNG NGHỆ AMCOLAB,Hà Nội: Nam Từ Liêm,Tiếng Nhật (n2 Trở Lên),9000000,15000000
Frontend Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Hà Nội,"Javascript, ReactJS, HTML",20000000,33000000
Backend Leader,CÔNG TY TNHH CÔNG NGHỆ GIẢI PHÁP CITYNOW,"Hồ Chí Minh: Quận 9, Quận 10","HTML5, Java, SQL",20000000,30000000
