Job_Name,Company,Location,Required_Skills,min_salary,max_salary
Kỹ Sư Shopdrawing,Công ty cổ phần cơ điện FAMIANA,Hà Nội: Hà Đông,Bóc Tách Khối Lượng|Đọc Hiểu Bản Vẽ Kỹ Thuật|Kiến Thức Về Vật Liệu Xây Dựng,10000000,20000000
IT Specialist,CÔNG TY TNHH MTV RESPONSIBILITY,Hồ Chí Minh: Gò Vấp,Bảo Mật Thông Tin|Giải Quyết Vấn Đề|Phân Tích Hệ Thống,0,2000000
Kỹ Sư Phát Triển Phần Mềm,CÔNG TY TNHH ĐẦU TƯ MEGA SPACE,Bà Rịa-Vũng Tàu: TP Vũng Tàu,Lập Trình|Cấu Trúc Dữ Liệu Và Giải Thuật|Kiến Thức Về Hệ Điều Hành,8000000,15000000
Tester Leader,Tập đoàn FPT,Hà Nội: Cầu Giấy,Kỹ Năng Phân Tích Yêu Cầu|Kiến Thức Về Kiểm Thử Phần Mềm|Kỹ Năng Viết Test Case,0,2000000
IT/DX Project Manager,FPT IS,Hà Nội: Nam Từ Liêm,Quản Lý Dự Án|Quản Lý Rủi Ro|Quản Lý Ngân Sách,0,2000000
Senior Game Designer,CÔNG TY TNHH CÔNG NGHỆ & SÁNG TẠO VNGOGLOBAL,Hà Nội: Nam Từ Liêm,Làm Việc Nhóm|Giao Tiếp|Tư Duy Sáng Tạo,0,2000000
Security Risk,FPT Software,Hà Nội: Cầu Giấy,Risk Assessment|Vulnerability Management|Security Auditing,0,2000000
Business Analyst Leader,Công ty Cổ phần Hệ thống Công nghệ ETC,Hà Nội: Cầu Giấy,Giao Tiếp|Quản Lý Dự Án|Phân Tích Nghiệp Vụ,25000000,40000000
Product  Executive,XIPAT FLEXIBLE SOLUTIONS COMPANY LIMITED,Hà Nội: Đống Đa,Market Research|Figma|Data Analysis,0,2000000
Thực Tập Sinh Business Analyst,CÔNG TY CỔ PHẦN FIVE-STAR E-LEARNING,Hà Nội: Hai Bà Trưng,Powerpoint|Kỹ Năng Giao Tiếp|Làm Việc Nhóm,0,3000000
Data Engineer,Công ty CP Kinh doanh F88,Hà Nội: Cầu Giấy,Sql|Data Lakehouse|Python Hoặc Java,25000000,55000000
Angular Developer,Công ty cổ phần Synodus,Hà Nội: Cầu Giấy,Angular|Typescript|Html,0,2000000
Scrum Master,Ngân hàng SHB,Hà Nội,Agile|Scrum|Giao Tiếp,0,2000000
Wireless Firmware Engineer,Công ty Cổ phần viễn thông FPT,Hồ Chí Minh: Quận 7,Debugging|Embedded Systems,0,2000000
Database Administrator,CÔNG TY TNHH CÔNG NGHỆ VIHAT,Hồ Chí Minh: Quận 4,Sql|Quản Trị Cơ Sở Dữ Liệu (Database Administration)|Sao Lưu Và Phục Hồi Dữ Liệu (Backup And Recovery),0,2000000
Technical Leader,Công ty Cổ phần Hệ thống Công nghệ ETC,Hà Nội: Cầu Giấy,C#|Sql Server|Design Patterns,0,2000000
Solution Architect,Công ty Cổ phần Hệ thống Công nghệ ETC,Hà Nội: Cầu Giấy,Giao Tiếp|Quản Lý Dự Án|Thiết Kế Hệ Thống,0,2000000
Chuyên Viên Quản Lý BIM,Công ty CP Vinhomes,Hà Nội: Long Biên,Revit|Navisworks|Autocad,0,2000000
Senior Backend Developer,Ngân Hàng TMCP Việt Nam Thịnh Vượng (VPBank),Hà Nội: Đống Đa,Python|Node.Js|Restful Apis,0,2000000
Project Manager,CÔNG TY TNHH SANCRO VIETNAM,Hồ Chí Minh: Quận 3,Quản Lý Thời Gian|Quản Lý Ngân Sách|Quản Lý Rủi Ro,15600000,26000000
PHP Developer,Unit Corp,Hồ Chí Minh: Phú Nhuận,Css|Html|Javascript,0,2000000
PHP Developer,CÔNG TY CỔ PHẦN KAOPIZ HOLDINGS,Hà Nội: Nam Từ Liêm,Cakephp|Laravel|Php,0,2000000
Full Stack Developer,CÔNG TY TNHH SANCRO VIETNAM,Hồ Chí Minh: Quận 3,Javascript|Html|Css|Restful Apis,15600000,31200000
Server Developer,CÔNG TY TNHH DAOUKIWOOM INNOVATION,Hồ Chí Minh: Bình Thạnh,Git|Svn|Agile Environment,22000000,45000000
Fresher Product Owner Game Mobile,SUPER GAME,Hà Nội: Hà Đông,Hiểu Biết Về Thị Trường Game Mobile|Khả Năng Phân Tích Và Giải Quyết Vấn Đề|Kỹ Năng Giao Tiếp Và Thuyết Trình,8000000,12000000
Kỹ Sư Phần Mềm Ứng Dụng Desktop,Công ty Cổ phần Tập đoàn OSB,Hà Nội: Nam Từ Liêm,Làm Việc Nhóm|Lập Trình Hướng Đối Tượng (Oop)|Quản Lý Phiên Bản (Git),13000000,26000000
Thực Tập Sinh Quản Trị Web,Công ty CP Công nghệ và truyền thông Ý Tưởng Ideen,Hồ Chí Minh: Quận 3,Html|Css|Javascript Cơ Bản,1000000,2000000
Lập Trình Viên Vibe Code N8N Automation,Công Ty TNHH TM Và DV ANTOPHO,Hải Phòng: Hải An,Lập Trình|Giải Quyết Vấn Đề|Tư Duy Logic,0,6000000
Nhân Viên QA/Test Game,Công ty VTC Online,Hà Nội: Hai Bà Trưng,Test Game|Kiểm Thử Hiệu Năng|Viết Báo Cáo Lỗi,8000000,13000000
Nhân Viên IT Helpdesk,Công Ty TNHH Bảo Hiểm Tasco,Hà Nội: Nam Từ Liêm,Kỹ Năng Giao Tiếp|Kỹ Năng Làm Việc Nhóm|Khả Năng Giải Quyết Vấn Đề,0,2000000
Mobile Developer,CÔNG TY TNHH ANH PHÁT,Hồ Chí Minh: Quận 7,C#|Sql Server|.Net Framework,10000000,12000000
Kỹ Thuật Sửa Máy Tính,Công ty TNHH Công nghệ số Bình Minh Việt Nam,Hà Nội: Hà Đông,Tư Vấn|Kiến Thức Về An Ninh Mạng|Kiến Thức Về Hệ Thống Giám Sát,8000000,12000000
Nhân Viên Phát Triển Sản Phẩm,CÔNG TY CỔ PHẦN ĐẦU TƯ THÁI BÌNH,Bình Dương: Thuận An,Giải Quyết Vấn Đề|Giao Tiếp,0,2000000
Nhân Viên Lập Trình Blockchain Level Junior,CÔNG TY TNHH ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ THE20,Hà Nội: Thanh Xuân,Javascript|Blockchain|Smart Contract,10000000,13000000
Nhân Viên Chăm Sóc Khách Hàng,CÔNG TY CỔ PHẦN PITA HOMES,Hồ Chí Minh: Thủ Đức,Giao Tiếp|Giải Quyết Vấn Đề|Kiên Nhẫn,0,8000000
Chuyên Viên Kiểm Thử Phần Mềm,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội: Đống Đa,Kiến Thức Về Quy Trình Kiểm Thử Phần Mềm|Kỹ Năng Viết Test Case|Kỹ Năng Thực Hiện Test,12000000,25000000
Phân Tích Nghiệp Vụ Và Kiểm Thử Phần Mềm,Công ty cổ phần Ecoit,Hà Nội: Thanh Xuân,Thu Thập Và Phân Tích Dữ Liệu|Phân Tích Yêu Cầu Nghiệp Vụ|Mô Hình Hóa Quy Trình Nghiệp Vụ,18000000,25000000
Nhân Viên IT Phần Mềm,CÔNG TY TNHH CN CAO SU CHÍNH TÂN VN,Đồng Nai: Nhơn Trạch,C#|Sql Server|Vb.Net,0,2000000
Nhân Viên Junior Blockchain Developer Ngành Crypto,Công ty TNHH Thương mại Quốc tế NTDN,Hà Nội: Thanh Xuân,Javascript|Blockchain|Solidity,10000000,13000000
Unity Game Developer,Công ty TNHH Horus Productions,Hà Nội: Nam Từ Liêm,Khả Năng Giải Quyết Vấn Đề|Khả Năng Làm Việc Nhóm|Hiểu Biết Về Vòng Đời Phát Triển Game,4000000,4000000
IT Support/IT Infrastructure,CÔNG TY CỔ PHẦN DỊCH  VỤ CÔNG NGHỆ TIN HỌC HPT,Long An: Bến LứcĐà Nẵng: Liên Chiểu,Quản Trị Mạng|Quản Lý Hệ Thống|Hỗ Trợ Người Dùng,12000000,16000000
Leader IT,Công ty Cổ phần Thương mại Dịch vụ 4B,"Hồ Chí Minh: Quận 3, Quận 10",Lập Kế Hoạch|Quản Lý Đội Nhóm|Phân Tích,0,2000000
Technical Leader,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VEXERE,Hồ Chí Minh: Quận 4,Git|Nodejs|Reactjs,0,2000000
Android Developer,CÔNG TY CỔ PHẦN OMINEXT,Hồ Chí Minh: Bình ThạnhHà Nội: Tây Hồ,Android Sdk|Restful Apis|Android Development,0,2000000
IOS Developer,CÔNG TY CỔ PHẦN OMINEXT,Hồ Chí Minh: Bình ThạnhHà Nội: Tây Hồ,Xcode|Ios Sdk|Restful Apis,0,2000000
Manual Tester,Công ty Cổ phần JVB Việt Nam,Hà Nội: Nam Từ Liêm,Kỹ Năng Phân Tích Yêu Cầu|Kiến Thức Về Kiểm Thử Phần Mềm|Kỹ Năng Thực Hiện Test Case,0,30000000
Mobile Developer,CÔNG TY TNHH 10KN,Hà Nội: Nam Từ Liêm,Dart|Restful Apis|State Management (Provider|Bloc|Riverpod),0,25000000
Embedded Software Engineer ,CÔNG TY CỔ PHẦN ĐIỆN TỬ SOJI,Hà Nội: Hà Đông,Debugging|Embedded Systems,0,2000000
Mobile Android Developer,Công ty TNHH Đầu Tư và Phát Triển Phần Mềm Bắc Hà,Hà Nội: Cầu Giấy,Git|Android Sdk|Kotlin,0,2000000
Golang Developer,CÔNG TY TNHH NEXSOFT TECHNOLOGY,Hồ Chí Minh: Quận 11,Restful Apis|Data Structures And Algorithms|Go (Golang),0,2000000
Automation Tester,Tổng Công ty Mạng lưới Viettel – Chi nhánh Tập đoàn Công nghiệp – Viễn thông Quân đội,Hà Nội: Cầu Giấy,Api Testing (Rest|Soap)|Test Automation Frameworks (Selenium|Cypress|Appium|Etc.)|Programming Languages (Java|Python|C#|Javascript|Etc.),15000000,25000000
IT Comtor,Công TY TNHH FLINTERS Việt Nam,Hà Nội: Cầu Giấy,Tiếng Nhật N2|Kỹ Năng Dịch Thuật (Nhật Việt|Việt Nhật)|Kỹ Năng Giao Tiếp (Nói Và Viết) Xuất Sắc,0,26000000
IOS Developer,Công ty Cổ phần JVB Việt Nam,Hà Nội: Nam Từ Liêm,Xcode|Ios Sdk|Debugging,0,25000000
IT Comtor,Công TY TNHH FLINTERS Việt Nam,Hà Nội: Cầu Giấy,Tiếng Nhật N2|Kỹ Năng Dịch Thuật (Nhật Việt|Việt Nhật)|Kỹ Năng Giao Tiếp (Nói Và Viết) Xuất Sắc,0,26000000
Flutter Developer,CÔNG TY TNHH NEXSOFT TECHNOLOGY,Hồ Chí Minh: Quận 11,Blockchain|Flutter|Web3.Js Hoặc Ethers.Js,0,2000000
IT Business Analyst,SHINHAN FINANCE,Hồ Chí Minh: Tân Bình,Tester|Business Analyst|Cơ Sở Dữ Liệu (Sql|Mysql|...),0,2000000
Python Developer,Công ty Cổ phần JVB Việt Nam,Hà Nội: Nam Từ Liêm,Python|Kiểm Soát Phiên Bản (Git)|Lập Trình Hướng Đối Tượng (Oop),0,30000000
Lập Trình Viên Backend .Net Senior,Công ty VTC Online,Hà Nội: Hai Bà Trưng,C#|Memcached|Microservice,25000000,40000000
C++ Developer,CÔNG TY TNHH THANKSLAB VIỆT NAM,Hồ Chí Minh: Bình Thạnh,Game|Mobile Game Development,0,2000000
PHP Web Developer,CÔNG TY TRÁCH NHIỆM HỮU HẠN THK HOLDINGS VIỆT NAM,Hồ Chí Minh: Quận 1,Css|Html|Javascript,0,2000000
Chuyên Viên Phân Tích Dữ Liệu,CÔNG TY TNHH PHẦN MỀM TOWER HÀ NỘI,Hà Nội: Nam Từ Liêm,Sql|Excel|Phân Tích Dữ Liệu,18200000,26000000
Manual Tester,CÔNG TY CỔ PHẦN GIẢI PHÁP CÔNG NGHỆ CODEE,Hà Nội: Hoàn Kiếm,Phân Tích Yêu Cầu|Viết Testcase|Thực Hiện Test Case,0,22000000
"Nhân Viên IT Phần Cứng Máy Tính, Máy In",CÔNG TY TNHH KỸ THUẬT VÀ CÔNG NGHỆ MINH ANH,Hồ Chí Minh: Quận 7,Khắc Phục Sự Cố Máy Tính|Cài Đặt Phần Mềm Và Hệ Điều Hành|Kiến Thức Về Phần Cứng Máy Tính (Cpu|Ram|Ổ Cứng|...),7000000,15000000
Lập Trình Viên Web Fullstack,Công ty TNHH Khoa học và Kỹ thuật REECO,Hồ Chí Minh: Thủ Đức,Javascript|Html|Css|Databases (Sql|Nosql),0,2000000
Nhân Viên Lập Trình PHP,CÔNG TY TNHH ĐIỆN TỬ AT-COM,Hồ Chí Minh: Tân Bình,Css|Html|Javascript,0,2000000
Thực Tập Sinh,Công ty Cổ phần JVB Việt Nam,Hà Nội: Nam Từ Liêm,Python|Reactjs|Php,0,2000000
DevOps Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Hồ Chí Minh: Quận 1,Linux System Administration|Cloud Computing (Aws|Azure|Gcp)|Containerization (Docker|Kubernetes),30000000,45000000
Product Owner,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Hồ Chí Minh: Quận 1,Product Vision|Product Backlog Management|Prioritization,30000000,45000000
Automation Tester,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Hồ Chí Minh: Quận 1,Kiến Thức Về Kiểm Thử Phần Mềm|Kinh Nghiệm Viết Test Case Và Test Plan|Kinh Nghiệm Sử Dụng Các Công Cụ Kiểm Thử Tự Động (Selenium|Junit|Testng|Cucumber),30000000,45000000
Fresher Product Owner,Braly JSC,Hà Nội: Nam Từ Liêm,Làm Việc Nhóm|Giao Tiếp|Phân Tích Nghiệp Vụ,0,18200000
Natural Language Processing Engineer,Công ty Cổ phần Công nghệ Prep,Hà Nội: Đống Đa,Python|Tensorflow|Pytorch,30000000,40000000
Admin Văn Phòng,Công ty CP Đầu tư Thương mại và Phát triển Công nghệ FSI - CN HCM,Hồ Chí Minh: Quận 3,Quản Lý Thời Gian|Giao Tiếp|Sàng Lọc Ứng Viên,9000000,10000000
Nhân Viên 2D Artist Game,Công ty cổ phần Solar Việt Nam,Hà Nội: Nam Từ Liêm,Vẽ Tay|Sử Dụng Thành Thạo Các Phần Mềm Thiết Kế 2D (Photoshop|Illustrator|Krita|...)|Thiết Kế Nhân Vật,12000000,15000000
Junior Product Owner,Braly JSC,Hà Nội: Nam Từ Liêm,Làm Việc Nhóm|Giao Tiếp|Phân Tích Nghiệp Vụ,0,26000000
Java Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Hà Nội,Java|Spring Framework (Spring Boot|Spring Mvc|Spring Data)|Restful Apis,25000000,34500000
Scrum Master,Viettel IDC,Hà Nội: Thanh Xuân,Kỹ Năng Giải Quyết Vấn Đề Và Ra Quyết Định|Kỹ Năng Giao Tiếp Và Thuyết Trình Xuất Sắc|Kỹ Năng Huấn Luyện Và Hướng Dẫn,0,2000000
IT System Supervision Level 1,CÔNG TY TNHH VSL VIỆT NAM,Hồ Chí Minh: Tân Bình,System Admin|Làm Việc Nhóm|Networking,8000000,12000000
Junior DevOps Engineer,Công Ty TNHH Avepoint Việt Nam,Đà Nẵng: Thanh Khê,Version Control (Git)|Networking Fundamentals (Tcp Ip|Dns|Routing)|Cloud Computing (Aws|Azure|Gcp At Least One),0,2000000
Technical Leader,Viettel Digital,Hồ Chí Minh: Phú Nhuận,Quản Lý Dự Án|Thiết Kế Hệ Thống|Lãnh Đạo,0,2000000
Chuyên Viên Nghiên Cứu Công Nghệ Và Mua Giải Pháp,CÔNG TY CỔ PHẦN AN NINH DỮ LIỆU VIỆT NAM,Hà Nội: Cầu Giấy,Nghiên Cứu Thị Trường|Phân Tích Dữ Liệu|Đánh Giá Công Nghệ,10000000,18000000
Nhân Viên Quản Lý Chất Lượng,Viettel Software,Hà Nội: Cầu Giấy,Phân Tích Dữ Liệu|Quản Lý Chất Lượng|Kiểm Tra Chất Lượng,0,2000000
Golang Developer,CÔNG TY CỔ PHẦN PAYTECH,Hà Nội: Ba Đình,Java|Restful Apis|Go (Golang),0,28000000
Fresher Process Quality Assurance,CÔNG TY CỔ PHẦN TƯ VẤN CÔNG NGHỆ NGS,Hà Nội: Tây Hồ,Khả Năng Giao Tiếp Tốt|Chịu Được Áp Lực Công Việc|Khả Năng Làm Việc Nhóm,0,2000000
Junior Project Manager,Công ty TNHH Tổng công ty Công nghệ & Giải pháp CMC,Hà Nội: Cầu Giấy,Quản Lý Dự Án|Quản Lý Ngân Sách|Quản Lý Rủi Ro,15000000,20000000
Devops Engineer,Viettel IDC,Hà Nội: Thanh Xuân,Git|Docker|Aws,0,2000000
Firmware Developer,Công ty cổ phần phương tiện điện thông minh Selex,Hà Nội: Cầu Giấy,Nhúng (Embedded Systems)|Kiến Trúc Vi Điều Khiển (Microcontroller Architecture),26000000,39000000
QA Project Manager,FPT Software,Hải Phòng: Cát Hải,Quản Lý Dự Án|Phân Tích Yêu Cầu|Kiểm Thử Phần Mềm,0,2000000
Chuyên Viên Cao Cấp Phát Triển Ứng Dụng,NGÂN HÀNG TMCP VIỆT Á - VIETABANK,Hà Nội: Hà Đông,Java|Restful Api|Microservices,0,2000000
Automotive Tester,FPT Software,Hải Phòng: Cát Hải,Phân Tích Yêu Cầu|Viết Testcase|Báo Cáo Lỗi,0,2000000
Test Manager,FPT Software,Hải Phòng: Cát Hải,Quản Lý Rủi Ro|Quản Lý Thời Gian Và Nguồn Lực|Thực Hiện Test (Test Case|Test Script),0,2000000
Project Manager,FPT Software,Hà Nội: Cầu Giấy,Quản Lý Dự Án|Lập Kế Hoạch Dự Án|Quản Lý Rủi Ro,0,2000000
Senior Business Analyst,Công ty Cổ phần Kaopiz Software,Hà Nội: Nam Từ Liêm,Quản Lý Dự Án|Phân Tích Nghiệp Vụ|Viết Tài Liệu,0,2000000
Python Developer,CÔNG TY CỔ PHẦN OMINEXT,Hồ Chí Minh: Bình Thạnh,Python|Nestjs|Restful Apis,20000000,25000000
Product Owner,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Hồ Chí Minh: Quận 1,Product Vision|Product Backlog Management|Prioritization,30000000,45000000
ERP Project Manager,CÔNG TY CỔ PHẦN AHT TECH,Hà Nội: Cầu Giấy,Erp|Quản Lý Dự Án|Lãnh Đạo,0,35000000
Project Manager,Công Ty SmartOSC,Hồ Chí Minh: Phú Nhuận,Quản Lý Thời Gian|Đàm Phán|Giao Tiếp,0,2000000
Business Analyst,Văn phòng đại diện Everfit Technologies Inc tại thành phố ĐàNẵng,Đà Nẵng: Hải Châu,Quản Lý Dự Án|Phân Tích Yêu Cầu|Soạn Thảo Tài Liệu,0,2000000
Software Developer,CÔNG TY CỔ PHẦN NDS VIETNAM,Hồ Chí Minh: Phú Nhuận,Lập Trình|Phân Tích Yêu Cầu|Kiểm Thử Phần Mềm,0,2000000
Nhân Viên IT,CÔNG TY TNHH SEYOUNG VIỆT NAM,Hải Phòng: Hải An,Mạng Máy Tính|Khắc Phục Sự Cố Máy Tính|Hệ Điều Hành Windows Macos Linux,0,2000000
DotNET Developer,FPT IS,Hà Nội: Cầu Giấy,.Net Core|C#,0,2000000
Chuyên Viên Cao Cấp Phát Triển Hệ Thống ERP,Công Ty Cổ Phần Vàng Bạc Đá quý Phú Nhuận - PNJ,Hồ Chí Minh: Phú Nhuận,Abap|Erp|Phân Tích Nghiệp Vụ,0,2000000
Kỹ Sư Hệ Thống,Công Ty Cổ Phần VCCorp,Hà Nội: Thanh Xuân,Quản Trị Hệ Thống|Mạng Máy Tính|Hệ Điều Hành (Windows|Linux),23000000,27000000
IT Helpdesk,Công ty Cổ phần Kaopiz Software,Hà Nội: Nam Từ Liêm,Kỹ Năng Giao Tiếp|Khả Năng Giải Quyết Vấn Đề|Kiến Thức Cơ Bản Về Phần Cứng Máy Tính,0,2000000
Fresher Python,Công ty Cổ phần Kaopiz Software,Hà Nội: Nam Từ Liêm,Python|Lập Trình Cơ Bản|Cấu Trúc Dữ Liệu Và Giải Thuật Cơ Bản,0,2000000
Business Analyst,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Hà Nội,Phân Tích Nghiệp Vụ|Thu Thập Yêu Cầu|Mô Hình Hóa Quy Trình,30000000,35000000
Projects Manager,CÔNG TY TNHH MANABIE VIỆT NAM,Hồ Chí Minh: Quận 4,Giao Tiếp|Lập Kế Hoạch|Quản Lý Dự Án,0,2000000
Senior/Middle Golang Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ VI MÔ,Hà Nội: Hai Bà Trưng,Software Development|System Design|Data Structures And Algorithms,18000000,35000000
AI Engineer,Tập đoàn FPT,Hà Nội: Cầu Giấy,Lập Trình Python|Học Máy (Machine Learning)|Học Sâu (Deep Learning),0,2000000
Solution Architect,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Hà Nội: Cầu Giấy,Giao Tiếp|Quản Lý Dự Án|Thiết Kế Hệ Thống,40000000,58000000
Lập Trình Viên ReactJS,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Hà Nội: Hai Bà Trưng,Javascript|Reactjs|Html,20000000,34000000
Android Developer,CÔNG TY CỔ PHẦN UNISOFT GLOBAL,Hà Nội: Cầu Giấy,Git|Android Sdk|Android Studio,0,2000000
Backend,CÔNG TY TNHH HORUS PRODUCTIONS,Hà Nội: Nam Từ Liêm,Python|Node.Js,15000000,25000000
Kỹ Sư Lập Trình Nhúng IoT,CÔNG TY TNHH EVSELAB,Hà Nội: Hai Bà Trưng,Lập Trình Python|Kiến Thức Về Mạng (Tcp Ip|Mqtt|Coap),12000000,15000000
Product Manager,CÔNG TY CỔ PHẦN GIẢI PHÁP GIÁO DỤC ASC,Hồ Chí Minh: Tân Bình,Market Research|Data Analysis|User Research,0,2000000
Senior Odoo Developer,CÔNG TY CỔ PHẦN NGƯỜI BẠN VÀNG,Hồ Chí Minh,Javascript|Postgresql|Python,0,2000000
DevOps,BSS Group,Hà Nội: Nam Từ Liêm,Linux System Administration|Cloud Computing (Aws|Azure|Gcp)|Containerization (Docker|Kubernetes),0,50000000
Project Manager,BSS Group,Hà Nội: Nam Từ Liêm,Project Management|Stakeholder Management|Client Communication,0,40000000
Network & System Administrator,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN CÔNG NGHỆ TRUYỀN THÔNG NAM VIỆT,Hà Nội: Cầu Giấy,Dns|Tcp|Ip|Quản Trị Mạng,20000000,30000000
ReactJs Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ GIẢI PHÁP NMB,Hà Nội: Cầu Giấy,Redux|Nextjs|Rest Apis,8000000,14000000
Product Owner,Vega Corporation,Hà Nội: Cầu Giấy,Agile|Scrum|Phân Tích Nghiệp Vụ (Business Analysis)|Quản Lý Sản Phẩm (Product Management),25000000,35000000
Lead AI Engineer LLM/NLP,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ VEXERE,Hồ Chí Minh: Quận 4,Kiến Trúc Hệ Thống Phân Tán|Kỹ Năng Lập Trình Python|Xây Dựng Và Triển Khai Mô Hình Llm Nlp,0,2000000
PMO - Project Management Officer,CÔNG TY TNHH VETC DIGITAL,Hà Nội: Nam Từ Liêm,Giao Tiếp|Quản Lý Dự Án|Quản Lý Rủi Ro,0,40000000
Software Engineer,CÔNG TY TNHH VETC DIGITAL,Hà Nội: Nam Từ Liêm,Java|Restful Apis|Object Oriented Programming (Oop),0,39000000
Senior .NET Developer,Công ty Cổ phần VNEXT SOFTWARE,Hà Nội,C#|Design Patterns|.Net Framework Core,0,35000000
Senior QA,CÔNG TY CỔ PHẦN CÔNG NGHỆ DCORP,Hồ Chí Minh: Bình Thạnh,Kiểm Thử Phần Mềm|Lập Kế Hoạch Kiểm Thử|Báo Cáo Lỗi,0,2000000
Data Scientist,Công ty CP Giải pháp Thanh toán Việt Nam (VNPAY),Hà Nội: Đống Đa,Thống Kê|Xử Lý Dữ Liệu|Khai Thác Dữ Liệu,0,2000000
Gameplay Developer,Công ty TNHH Gameloft,Hồ Chí Minh: Bình Thạnh,Lập Trình Hướng Đối Tượng (Oop)|Giải Thuật Và Cấu Trúc Dữ Liệu,0,2000000
Lập Trình Viên Developer [Junior Level],CÔNG TY TNHH IDENTALSOFT VIỆT NAM,Hồ Chí Minh: Quận 4,Làm Việc Nhóm|Khả Năng Giải Quyết Vấn Đề|Khả Năng Học Hỏi Nhanh,10000000,18000000
Nhân Viên Front End Developer,CÔNG TY TNHH TRUYỀN THÔNG SKY ADS VIỆT NAM,Hà Nội: Nam Từ Liêm,Css|Html|Javascript,8000000,15000000
Project Management Intern,CÔNG TY TNHH BOSCH GLOBAL SOFTWARE TECHNOLOGIES,Hồ Chí Minh: Tân Phú,Project Management|English|Communication,0,2000000
Mobile Developer,Công Ty Cổ Phần GoGroup,Hà Nội: Cầu Giấy,Javascript|React Native|Flutter,12000000,25000000
Lập Trình Viên Android,CÔNG TY CỔ PHẦN CÔNG NGHỆ ORECA,Hà Nội: Nam Từ Liêm,Git|Java|Android Sdk,8000000,15000000
Junior Tester,UMAXSOFT JOINT STOCK COMPANY,Hà Nội: Hà Đông,Kỹ Năng Làm Việc Nhóm|Thực Hiện Test Case|Kiến Thức Cơ Bản Về Kiểm Thử Phần Mềm,8000000,12000000
