Movie_Name,Release_Year,Metascore,User_Score,Average,User_Ratings,Duration_Minutes,Genre
Kimi,2022,0.79,0.63,0.71,42000,89.0,Cyber Thriller|Crime|Drama|Mystery|Thriller
The Rental,2020,0.62,0.57,0.6,42000,88.0,Psychological Drama|Psychological Horror|Psychological Thriller|Slasher Horror|Suspense Mystery|Drama|Horror|Mystery|Thriller
Peninsula,2020,0.51,0.55,0.53,42000,116.0,Korean|Zombie Horror|Action|Drama|Horror|Thriller
The Kissing Booth 2,2020,0.39,0.57,0.48,42000,134.0,Feel-Good Romance|Romantic Comedy|Comedy|Romance
Cmon Cmon,2021,0.82,0.73,0.77,42000,109.0,Coming-Of-Age|Docudrama|Drama
Attack on Titan,2013,0.65,0.95,0.8,42000,24.0,Japanese|Action Epic|Adult Animation|Anime|Body Horror|Dark Fantasy|Folk Horror|Hand-Drawn Animation|Monster Horror|Shōnen
Unfriended: Dark Web,2018,0.53,0.6,0.56,42000,92.0,Cyber Thriller|Found Footage Horror|Psychological Horror|Slasher Horror|Supernatural Horror|Teen Horror|Horror|Mystery|Thriller
Slender Man,2018,0.3,0.33,0.32,42000,93.0,Psychological Horror|Supernatural Horror|Teen Horror|Horror|Mystery|Thriller
The Last Kingdom: Seven Kings Must Die,2023,0.48,0.69,0.58,42000,117.0,Action Epic|Action|Drama|History
Shotgun Wedding,2022,0.46,0.55,0.5,42000,101.0,Feel-Good Romance|High-Concept Comedy|Romantic Comedy|Action|Comedy|Romance
Life of the Party,2018,0.46,0.56,0.51,42000,105.0,Quirky Comedy|Raunchy Comedy|Comedy
On the Basis of Sex,2018,0.59,0.71,0.65,42000,120.0,Docudrama|Legal Drama|Biography|Drama|History
The Protégé,2021,0.48,0.61,0.54,41000,109.0,One-Person Army Action|Action|Crime|Thriller
The Eyes of Tammy Faye,2021,0.55,0.66,0.6,41000,126.0,Docudrama|Showbiz Drama|Biography|Drama|Romance
The Burial,2023,0.74,0.71,0.72,41000,126.0,Docudrama|Legal Drama|Drama
Greta,2018,0.24,0.61,0.42,41000,98.0,Dark Comedy|Psychological Thriller|Drama|Mystery|Thriller
Holmes & Watson,2018,0.54,0.39,0.46,41000,90.0,Buddy Comedy|Bumbling Detective|Parody|Slapstick|True Crime|Whodunnit|Comedy|Crime|Mystery
Red Rocket,2021,0.76,0.71,0.74,41000,130.0,Dark Comedy|Raunchy Comedy|Romantic Comedy|Comedy|Drama|Romance
Stan & Ollie,2018,0.75,0.72,0.74,41000,98.0,Biography|Comedy|Drama|Family|History
The Banker,2020,0.59,0.73,0.66,41000,120.0,Period Drama|Biography|Drama|Financial Drama
Quo Vadis; Aida?,2020,0.97,0.8,0.88,41000,101.0,Tragedy|Drama|History|War
Cherry,2021,0.44,0.66,0.55,41000,142.0,Psychological Drama|Tragedy|Biography|Crime|Drama
I Saw the TV Glow,2024,0.86,0.58,0.72,41000,100.0,Body Horror|Coming-Of-Age|Psychological Drama|Psychological Horror|Suspense Mystery|Drama|Horror|Mystery
Wicked Little Letters,2023,0.58,0.7,0.64,41000,100.0,Dark Comedy|Biography|Comedy|Crime|Drama|History|Mystery
The Fallout,2021,0.84,0.7,0.77,41000,96.0,Coming-Of-Age|Teen Drama|Drama
Vengeance,2022,0.65,0.68,0.66,41000,107.0,Dark Comedy|Suspense Mystery|Whodunnit|Comedy|Music|Mystery|Thriller
Love at First Sight,2023,0.55,0.68,0.62,41000,91.0,Drama|Romance
Wrong Turn,2021,0.46,0.56,0.51,41000,109.0,Folk Horror|Psychological Drama|Psychological Horror|Psychological Thriller|Slasher Horror|Suspense Mystery|Drama|Horror|Mystery|Thriller
The School for Good and Evil,2022,0.41,0.59,0.5,41000,147.0,Supernatural Fantasy|Action|Comedy|Drama|Fantasy
Death to 2020,2020,0.3,0.68,0.49,41000,70.0,Mockumentary|Comedy
The Instigators,2024,0.48,0.62,0.55,41000,101.0,Buddy Comedy|Caper|Whodunnit|Action|Comedy|Crime|Drama|Mystery|Thriller
Better Man,2024,0.77,0.75,0.76,41000,135.0,Dark Comedy|Docudrama|Psychological Drama|Biography|Fantasy|Music|Musical
The Out-Laws,2023,0.36,0.54,0.45,40000,95.0,Caper|Romantic Comedy|Action|Comedy|Crime|Romance
The Old Guard 2,2025,0.44,0.51,0.48,40000,107.0,Superhero|Action|Adventure|Fantasy|Thriller
My Spy,2020,0.46,0.64,0.55,40000,99.0,Buddy Comedy|Action|Comedy
The Professor,2018,0.37,0.67,0.52,40000,90.0,Comedy|Drama
Shiva Baby,2020,0.57,0.71,0.64,40000,77.0,Dark Comedy|Psychological Drama|Raunchy Comedy|Comedy|Drama
Badhaai Ho,2018,0.79,0.79,0.79,40000,124.0,Hindi|Comedy|Drama
Everybody Knows,2018,0.68,0.69,0.68,40000,133.0,Spanish|Crime|Drama|Mystery|Thriller
22-Jul,2018,0.69,0.68,0.68,40000,143.0,Docudrama|Tragedy|True Crime|Crime|Drama|History|Thriller
The Nightingale,2018,0.77,0.73,0.75,40000,136.0,Period Drama|Psychological Thriller|Adventure|Drama|Thriller|Western
The Clovehitch Killer,2018,0.62,0.65,0.64,40000,109.0,Coming-Of-Age|Psychological Horror|Psychological Thriller|Serial Killer|Teen Drama|Teen Horror|Whodunnit|Crime|Drama|Horror
Culpa Mía,2023,0.59,0.61,0.6,40000,117.0,Spanish|Steamy Romance|Teen Romance|Drama|Romance
Padmaavat,2018,0.63,0.71,0.67,40000,163.0,Hindi|Epic|Historical Epic|Period Drama|Drama|History|War
Boston Strangler,2023,0.58,0.65,0.62,40000,112.0,Docudrama|Period Drama|Serial Killer|True Crime|Crime|Drama|History|Thriller
The Darkest Minds,2018,0.39,0.57,0.48,40000,104.0,Superhero|Action|Adventure|Drama|Romance|Sci-Fi|Thriller
The Invitation,2022,0.45,0.53,0.49,40000,105.0,Folk Horror|Vampire Horror|Horror|Thriller
The Aeronauts,2019,0.6,0.66,0.63,40000,100.0,Dark Comedy|Period Drama|Action|Adventure|Drama|Romance
The Nutcracker and the Four Realms,2018,0.39,0.56,0.48,39000,99.0,Holiday Family|Quest|Teen Fantasy|Adventure|Family|Fantasy|Holiday
The Swimmers,2022,0.62,0.74,0.68,39000,134.0,Docudrama|Water Sport|Biography|Drama|Sport
Dumplin,2018,0.53,0.65,0.59,39000,110.0,Comedy|Drama
Parallel Mothers,2021,0.88,0.71,0.8,39000,123.0,Spanish|Coming-Of-Age|Psychological Drama|Drama
Megalopolis,2024,0.55,0.47,0.51,39000,138.0,Dark Fantasy|Epic|Fantasy Epic|Sci-Fi Epic|Tragedy|Drama|Fantasy|Sci-Fi
Things Heard & Seen,2021,0.49,0.53,0.51,39000,121.0,Supernatural Horror|Suspense Mystery|Drama|Horror|Mystery|Thriller
Prospect,2018,0.68,0.63,0.66,39000,100.0,Dystopian Sci-Fi|Survival|Adventure|Drama|Sci-Fi|Thriller
Mute,2018,0.35,0.55,0.45,39000,126.0,Cyberpunk|Mystery|Sci-Fi|Thriller
The Dry,2020,0.58,0.68,0.63,39000,117.0,Cop Drama|Police Procedural|Tragedy|Whodunnit|Crime|Drama|Mystery|Thriller
Mean Girls,2024,0.69,0.55,0.62,39000,112.0,Pop Musical|Teen Comedy|Comedy|Musical
Midnight Sun,2018,0.5,0.66,0.58,39000,91.0,Coming-Of-Age|Drama|Romance
Wolf Man,2025,0.38,0.56,0.47,39000,103.0,Body Horror|Werewolf Horror|Horror
The Strangers: Prey at Night,2018,0.48,0.53,0.5,39000,85.0,Slasher Horror|Horror
Persuasion,2022,0.42,0.58,0.5,39000,108.0,Costume Drama|Feel-Good Romance|Drama|Romance
Black Mirror,2011,0.73,0.73,0.73,39000,56.0,Cyber Thriller|Dystopian Sci-Fi|Psychological Drama|Psychological Thriller|Suspense Mystery|Tragedy|Crime|Drama|Mystery|Sci-Fi
The Open House,2018,0.3,0.33,0.32,39000,94.0,Supernatural Horror|Horror|Thriller
Cam,2018,0.51,0.59,0.55,39000,94.0,Cyber Thriller|Erotic Thriller|Psychological Horror|Psychological Thriller|Drama|Horror|Mystery|Thriller
Bros,2022,0.71,0.63,0.67,39000,115.0,Raunchy Comedy|Romantic Comedy|Steamy Romance|Comedy|Romance
Kantara A Legend: Chapter 1,2025,0.72,0.86,0.79,39000,165.0,Kannada|Action|Thriller
Den of Thieves: Pantera,2025,0.6,0.63,0.62,39000,144.0,Heist|Action|Crime|Drama|Thriller
Winchester,2018,0.28,0.55,0.42,39000,99.0,Folk Horror|Supernatural Horror|Biography|Fantasy|Horror|Mystery|Thriller
The Wandering Earth,2019,0.57,0.59,0.58,39000,125.0,Mandarin|Dystopian Sci-Fi|Sci-Fi Epic|Action|Adventure|Sci-Fi|Thriller
A Family Affair,2024,0.43,0.54,0.48,39000,111.0,Romantic Comedy|Comedy|Drama|Romance
Between Two Ferns: The Movie,2019,0.59,0.61,0.6,38000,82.0,Road Trip|Comedy
Wallace & Gromit: Vengeance Most Fowl,2024,0.83,0.75,0.79,38000,82.0,Animal Adventure|Artificial Intelligence|Buddy Comedy|Farce|Slapstick|Stop Motion Animation|Adventure|Animation|Comedy|Family
Munich: The Edge of War,2021,0.53,0.68,0.6,38000,130.0,Spy|Biography|Drama|History|Thriller
Dora and the Lost City of Gold,2019,0.63,0.61,0.62,38000,102.0,Jungle Adventure|Satire|Teen Adventure|Action|Adventure|Comedy|Family|Fantasy|Mystery
War,2019,0.81,0.66,0.74,38000,151.0,Hindi|Action Epic|Globetrotting Adventure|Spy|Action|Adventure|Thriller
Jolt,2021,0.48,0.56,0.52,38000,91.0,Dark Comedy|One-Person Army Action|Action|Comedy|Crime|Thriller
The Lord of the Rings: The Rings of Power,2022,0.79,0.67,0.73,38000,72.0,Adventure Epic|Epic|Fantasy Epic|Sword & Sorcery|Action|Adventure|Drama|Fantasy
Under Paris,2024,0.57,0.52,0.54,38000,104.0,French|Action|Drama|Horror|Sport|Thriller
I Lost My Body,2019,0.81,0.75,0.78,38000,81.0,French|Adult Animation|Hand-Drawn Animation|Animation|Drama|Fantasy|Romance
Salems Lot,2024,0.47,0.56,0.52,38000,114.0,Supernatural Horror|Vampire Horror|Horror|Thriller
Boy Kills World,2023,0.47,0.64,0.55,38000,111.0,Gun Fu|One-Person Army Action|Action|Comedy|Crime|Thriller
Let Him Go,2020,0.63,0.67,0.65,38000,113.0,Psychological Drama|Psychological Thriller|Crime|Drama|Thriller|Western
Gretel & Hansel,2020,0.64,0.55,0.6,38000,87.0,Dark Fantasy|Fairy Tale|Folk Horror|Witch Horror|Fantasy|Horror|Mystery|Thriller
To All the Boys: Always and Forever,2021,0.65,0.63,0.64,38000,116.0,Romantic Comedy|Teen Comedy|Teen Drama|Teen Romance|Comedy|Drama|Romance
I Came By,2022,0.57,0.62,0.6,38000,110.0,Conspiracy Thriller|Thriller
Wish Dragon,2021,0.59,0.72,0.66,38000,98.0,Computer Animation|Quirky Comedy|Urban Adventure|Adventure|Animation|Comedy|Family|Fantasy|Romance
No Exit,2022,0.54,0.61,0.57,37000,95.0,Drama|Mystery|Thriller
IO,2019,0.4,0.48,0.44,37000,96.0,Coming-Of-Age|Dystopian Sci-Fi|Adventure|Drama|Sci-Fi
Sweet Girl,2021,0.67,0.55,0.61,37000,110.0,One-Person Army Action|Psychological Thriller|Action|Drama|Thriller
Lou,2022,0.51,0.61,0.56,37000,107.0,One-Person Army Action|Survival|Action|Adventure|Crime|Drama|Mystery|Thriller
Presence,2024,0.77,0.61,0.69,37000,84.0,Psychological Drama|Psychological Horror|Psychological Thriller|Drama|Horror|Thriller
Bob Marley: One Love,2024,0.43,0.62,0.52,37000,107.0,Docudrama|Biography|Drama|Music
One Life,2023,0.69,0.75,0.72,37000,109.0,Docudrama|Period Drama|Biography|Drama|History
Calibre,2018,0.76,0.68,0.72,37000,101.0,Psychological Thriller|Drama|Thriller
The Promised Land,2023,0.77,0.77,0.77,37000,127.0,Danish|Epic|Historical Epic|Action|Biography|Drama|History
